,beekin_id,latitude,longitude,baths,beds,sqft,posted_at,property_type,price,city,blockgroup,days_since_2014,trans_log_price
58017,78fff84b4f,47.7221144,-116.8924269,2.0,2.0,1125.0,2020-08-02,2.0,1175.0,Post Falls,160550006012,2405,-0.656717690933083
58018,330dfab0c6,47.7221144,-116.8924269,2.0,2.0,1252.0,2020-07-16,2.0,1300.0,Post Falls,160550006012,2388,-0.23064279727023151
58019,15faa8e229,47.7221144,-116.8924269,2.0,3.0,1286.0,2020-08-16,2.0,1300.0,Post Falls,160550006012,2419,-0.23064279727023151
58020,84de7bcfb8,47.7221144,-116.8924269,2.0,2.0,1104.0,2020-09-01,2.0,1165.0,Post Falls,160550006012,2435,-0.6927397265937597
58021,3267a6f3eb,47.7221144,-116.8924269,2.0,2.0,1333.0,2020-11-06,2.0,1350.0,Post Falls,160550006012,2501,-0.07158420303606547
58022,339fd81fd5,47.711872,-116.9945638,2.5,3.0,1300.0,2020-06-09,3.0,1500.0,Post Falls,160550004011,2351,0.372463223259148
58023,122210e15c,47.7428421,-116.9555936,2.5,4.0,2210.0,2020-06-11,1.0,2150.0,Post Falls,160550004022,2353,1.8897136515415067
58024,a35ea372c3,47.7120523,-116.9859191,2.0,4.0,2000.0,2020-06-11,1.0,1595.0,Post Falls,160550004011,2353,0.6312731114092973
58025,a35ea372c3,47.7120523,-116.9859191,2.0,4.0,2000.0,2020-06-28,1.0,1595.0,Post Falls,160550004011,2370,0.6312731114092973
58026,72fb1e2388,47.7022591,-116.8727356,2.0,3.0,1436.0,2020-06-12,1.0,1790.0,Post Falls,160550006011,2354,1.1173875371396975
58027,bf449ab554,47.7348339,-116.948876,2.0,3.0,1296.0,2020-06-12,1.0,1325.0,Post Falls,160550004022,2354,-0.15036317924163436
58028,2d68a82d71,47.7198296,-116.916354,2.0,3.0,2100.0,2020-06-13,1.0,1725.0,Post Falls,160550005001,2355,0.9614972690610991
58030,ec3416a42a,47.7129869,-116.9958208,2.5,3.0,1300.0,2020-06-14,0.0,1100.0,Post Falls,160550004011,2356,-0.934701010004234
58032,4a7fff08a3,47.7446951,-116.9444975,2.5,3.0,1959.0,2020-06-16,1.0,1800.0,Post Falls,160550005002,2358,1.1408669990665874
58033,1ffdd23f47,47.7388263,-116.9493686,2.5,4.0,1668.0,2020-06-16,1.0,2195.0,Post Falls,160550004022,2358,1.9770147537487361
58034,1ffdd23f47,47.7388263,-116.9493686,2.5,4.0,1668.0,2020-07-16,1.0,2195.0,Post Falls,160550004022,2388,1.9770147537487361
58035,1ffdd23f47,47.7388263,-116.9493686,2.5,4.0,1668.0,2020-07-31,1.0,2295.0,Post Falls,160550004022,2403,2.1647764272489205
58036,68e4a535e7,47.7024747,-116.9380919,2.0,3.0,1782.0,2020-06-16,1.0,2200.0,Post Falls,160550006021,2358,1.9866041834044843
58037,2799935939,47.7384726,-116.8997805,2.0,3.0,1160.0,2020-06-16,1.0,1795.0,Post Falls,160550005001,2358,1.129143618724513
58038,8cbc850628,47.7067377,-116.8973571,2.0,3.0,1876.0,2020-06-16,3.0,1495.0,Post Falls,160550006022,2358,0.3583912485317196
58039,2adf0223a0,47.7089398,-116.9169997,1.0,2.0,800.0,2020-06-22,3.0,1100.0,Post Falls,160550006021,2364,-0.934701010004234
58042,bcad9397b7,47.7090141,-116.9001215,2.0,3.0,1225.0,2020-07-31,3.0,1195.0,Post Falls,160550006022,2403,-0.5855843143204754
58043,bcad9397b7,47.7090141,-116.9001215,2.0,3.0,1225.0,2020-08-15,3.0,1195.0,Post Falls,160550006022,2418,-0.5855843143204754
58044,b3812def47,47.7090141,-116.9001215,2.0,3.0,1100.0,2020-07-31,3.0,1200.0,Post Falls,160550006022,2403,-0.567986992239478
58045,b3812def47,47.7090141,-116.9001215,2.0,3.0,1100.0,2020-08-15,3.0,1200.0,Post Falls,160550006022,2418,-0.567986992239478
58048,90ac3bcf96,47.7141694,-116.9880449,2.0,4.0,1798.0,2020-07-01,1.0,1800.0,Post Falls,160550004011,2373,1.1408669990665874
58049,7a00ca1ff0,47.7333044,-116.8853562,2.0,3.0,1842.0,2020-07-01,1.0,2300.0,Post Falls,160550007002,2373,2.173948471163752
58050,11a3009420,47.7063434,-116.9462226,2.0,2.0,1761.0,2020-07-16,3.0,1900.0,Post Falls,160550006021,2388,1.3687361424748323
58051,7794d78751,47.7321681,-116.9359228,2.0,4.0,1858.0,2020-07-16,1.0,1700.0,Post Falls,160550005001,2388,0.8999698622380763
58053,0aa7eaa954,47.7175634,-116.8974587,2.5,3.0,1300.0,2020-07-24,3.0,1225.0,Post Falls,160550005001,2396,-0.48108592349231905
58054,6986c9f3da,47.7259602,-116.9140326,2.0,3.0,1309.0,2020-07-27,1.0,1950.0,Post Falls,160550005001,2399,1.47821119403583
58055,54ec2a1a67,47.7068005,-116.8917773,2.0,3.0,1200.0,2020-07-30,3.0,1400.0,Post Falls,160550006011,2402,0.08168914318542979
58056,048f0b1223,47.7190151,-116.9468423,1.0,2.0,900.0,2020-07-30,1.0,1150.0,Post Falls,160550005002,2402,-0.7473567222449625
58057,076e5b1f4b,47.7274809,-116.9402109,2.0,3.0,1951.0,2020-07-31,1.0,1495.0,Post Falls,160550005003,2403,0.3583912485317196
58058,6b17665d9f,47.6893519,-116.9305437,2.0,5.0,2412.0,2020-07-31,1.0,2200.0,Post Falls,160550004012,2403,1.9866041834044843
58059,2fcb4ce837,47.7250599,-116.9713371,1.0,2.0,978.0,2020-08-03,0.0,1890.0,Post Falls,160550004021,2406,1.3464957081962743
58060,8648f171f4,47.7072973,-116.9510431,1.5,3.0,2100.0,2020-09-09,3.0,2900.0,Post Falls,160550004021,2443,3.1508885467753323
58061,8648f171f4,47.7072973,-116.9510431,1.5,3.0,2100.0,2020-09-19,3.0,2900.0,Post Falls,160550004021,2453,3.1508885467753323
58062,8648f171f4,47.7072973,-116.9510431,1.5,3.0,2100.0,2020-10-31,3.0,2900.0,Post Falls,160550004021,2495,3.1508885467753323
58063,8648f171f4,47.7072973,-116.9510431,1.5,3.0,2100.0,2020-11-14,3.0,2900.0,Post Falls,160550004021,2509,3.1508885467753323
58064,0ee77d0c88,47.7072972,-116.9510429,2.0,2.0,1500.0,2020-08-12,3.0,2995.0,Post Falls,160550004021,2415,3.2867383024182026
58065,cb8980d139,47.7046678,-116.8808309,2.5,3.0,1463.0,2020-08-14,1.0,1595.0,Post Falls,160550006011,2417,0.6312731114092973
58067,805efb9f42,47.7333779,-116.92555,2.0,3.0,1255.0,2020-08-15,3.0,1350.0,Post Falls,160550005001,2418,-0.07158420303606547
58068,cb7a602d5f,47.7077242,-117.0153369,2.0,3.0,1509.0,2020-09-14,1.0,1995.0,Post Falls,160550004011,2448,1.5743648516045192
58069,f5b6e2122e,47.7062517,-116.8927347,2.0,3.0,1366.0,2020-09-09,3.0,1795.0,Post Falls,160550006011,2443,1.129143618724513
58070,f5b6e2122e,47.7062517,-116.8927347,2.0,3.0,1366.0,2020-09-22,3.0,1795.0,Post Falls,160550006011,2456,1.129143618724513
58071,0416d18eda,47.7317171,-116.886121,3.0,4.0,2543.0,2020-09-27,1.0,2450.0,Post Falls,160550007002,2461,2.4402192699163994
58073,6afa57e85c,47.7078662,-116.936938,1.0,2.0,1000.0,2020-10-14,3.0,1000.0,Post Falls,160550006023,2478,-1.3363907680469174
58086,bdd3547aee,47.7408896,-116.8991817,2.5,4.0,1535.0,2020-06-01,2.0,1895.0,Post Falls,160550005001,2343,1.3576305958237362
58087,bdd3547aee,47.7408896,-116.8991817,2.5,4.0,1535.0,2020-06-16,2.0,1995.0,Post Falls,160550005001,2358,1.5743648516045192
58088,bdd3547aee,47.7408896,-116.8991817,2.5,4.0,1535.0,2020-07-01,2.0,1995.0,Post Falls,160550005001,2373,1.5743648516045192
58089,bdd3547aee,47.7408896,-116.8991817,2.5,4.0,1535.0,2020-07-16,2.0,1995.0,Post Falls,160550005001,2388,1.5743648516045192
58090,bdd3547aee,47.7408896,-116.8991817,2.5,4.0,1535.0,2020-08-01,2.0,1995.0,Post Falls,160550005001,2404,1.5743648516045192
58091,bdd3547aee,47.7408896,-116.8991817,2.5,4.0,1535.0,2020-11-01,2.0,2295.0,Post Falls,160550005001,2496,2.1647764272489205
58092,bdd3547aee,47.7408896,-116.8991817,2.5,4.0,1535.0,2020-11-11,2.0,2295.0,Post Falls,160550005001,2506,2.1647764272489205
58093,bdd3547aee,47.7408896,-116.8991817,2.5,4.0,1535.0,2021-01-16,2.0,2895.0,Post Falls,160550005001,2572,3.1436158055134014
58094,e49cd63cd2,47.7408896,-116.8991817,2.5,5.0,1874.0,2020-06-16,2.0,2195.0,Post Falls,160550005001,2358,1.9770147537487361
58095,e49cd63cd2,47.7408896,-116.8991817,2.5,5.0,1874.0,2020-07-01,2.0,2195.0,Post Falls,160550005001,2373,1.9770147537487361
58096,e49cd63cd2,47.7408896,-116.8991817,2.5,5.0,1874.0,2020-07-16,2.0,2195.0,Post Falls,160550005001,2388,1.9770147537487361
58097,e49cd63cd2,47.7408896,-116.8991817,2.5,5.0,1874.0,2020-08-01,2.0,2195.0,Post Falls,160550005001,2404,1.9770147537487361
58098,e49cd63cd2,47.7408896,-116.8991817,2.5,5.0,1874.0,2020-12-02,2.0,2295.0,Post Falls,160550005001,2527,2.1647764272489205
58099,e49cd63cd2,47.7408896,-116.8991817,2.5,5.0,1874.0,2020-12-16,2.0,2695.0,Post Falls,160550005001,2541,2.841909027959083
58100,e49cd63cd2,47.7408896,-116.8991817,2.5,5.0,1874.0,2021-01-01,2.0,2695.0,Post Falls,160550005001,2557,2.841909027959083
58101,0128ceb4e9,47.750286,-116.948041,2.0,3.0,1296.0,2020-11-02,1.0,1800.0,Post Falls,160550003011,2497,1.1408669990665874
58102,6c54e270d8,47.744728,-116.9422519,2.5,3.0,1854.0,2020-11-05,1.0,2200.0,Post Falls,160550005002,2500,1.9866041834044843
58103,6c54e270d8,47.744728,-116.9422519,2.5,3.0,1854.0,2020-11-09,1.0,2200.0,Post Falls,160550005002,2504,1.9866041834044843
58104,7c33664e55,47.7266163,-116.9368326,1.5,3.0,1640.0,2020-11-10,1.0,1795.0,Post Falls,160550005003,2505,1.129143618724513
58106,0f1a7f4dc4,47.7188021,-116.903582,2.0,2.0,898.0,2020-06-01,2.0,1040.0,Post Falls,160550005001,2343,-1.1710930127688575
58107,0f1a7f4dc4,47.7188021,-116.903582,2.0,2.0,898.0,2020-06-16,2.0,1040.0,Post Falls,160550005001,2358,-1.1710930127688575
58108,0f1a7f4dc4,47.7188021,-116.903582,2.0,2.0,898.0,2020-07-01,2.0,1040.0,Post Falls,160550005001,2373,-1.1710930127688575
58109,0f1a7f4dc4,47.7188021,-116.903582,2.0,2.0,898.0,2020-07-15,2.0,1040.0,Post Falls,160550005001,2387,-1.1710930127688575
58110,0f1a7f4dc4,47.7188021,-116.903582,2.0,2.0,898.0,2020-08-16,2.0,1040.0,Post Falls,160550005001,2419,-1.1710930127688575
58111,0f1a7f4dc4,47.7188021,-116.903582,2.0,2.0,898.0,2020-10-01,2.0,1040.0,Post Falls,160550005001,2465,-1.1710930127688575
58112,0f1a7f4dc4,47.7188021,-116.903582,2.0,2.0,898.0,2020-11-15,2.0,1055.0,Post Falls,160550005001,2510,-1.1107403941110545
58113,c524e26e90,47.7263589,-116.9476056,1.0,2.0,860.0,2020-11-16,3.0,1040.0,Post Falls,160550005002,2511,-1.1710930127688575
58114,f08e759b5b,47.6992662,-116.8764107,3.0,4.0,2206.0,2020-11-30,1.0,3500.0,Post Falls,160550006011,2525,3.94344455209277
58115,f08e759b5b,47.6992662,-116.8764107,3.0,4.0,2206.0,2020-12-16,1.0,3000.0,Post Falls,160550006011,2541,3.2937684166678625
58116,f08e759b5b,47.6992662,-116.8764107,3.0,4.0,2206.0,2021-01-01,1.0,3000.0,Post Falls,160550006011,2557,3.2937684166678625
58117,22a0d6afc6,47.7438965,-116.9378474,3.0,4.0,2416.0,2020-12-11,1.0,3200.0,Post Falls,160550005002,2536,3.5657694032718967
58119,300feb957b,47.722423,-116.9763524,2.5,3.0,1816.0,2021-01-11,1.0,1950.0,Post Falls,160550004021,2567,1.47821119403583
58120,5d770d3b66,47.7317202,-116.9197626,2.0,3.0,1338.0,2021-01-07,1.0,2050.0,Post Falls,160550005001,2563,1.6889827378676832
58121,9ffd4551fe,47.7037763,-116.875622,2.0,3.0,1192.0,2021-01-10,1.0,1800.0,Post Falls,160550006011,2566,1.1408669990665874
58123,4307c9f99d,42.57599,-114.45259,3.0,3.0,2251.0,2016-11-24,1.0,1200.0,Twin Falls,160830002002,1058,-0.567986992239478
58125,21ca2a41a6,42.5733,-114.503,2.0,3.0,1470.0,2016-11-24,1.0,1195.0,Twin Falls,160830007001,1058,-0.5855843143204754
58128,d0372d9a63,46.730087,-117.00531,1.0,2.0,600.0,2016-09-29,2.0,1000.0,Moscow,160570051005,1002,-1.3363907680469174
58134,2ecf909019,43.783024,-111.85821,1.0,3.0,1800.0,2016-06-30,1.0,1100.0,Rexburg,160659505003,911,-0.934701010004234
58136,7cb93a026d,42.957019,-112.466182,1.0,3.0,959.0,2021-10-29,3.0,1195.0,Pocatello,160050005001,2858,-0.5855843143204754
58137,a46999bf9c,42.869894,-112.470057,2.0,4.0,1644.0,2021-11-01,1.0,1450.0,Pocatello,160050016021,2861,0.2295833533666138
58138,623c6fdaad,47.734924,-116.89981,2.0,2.0,1025.0,2017-10-12,2.0,1125.0,Post Falls,160550005001,1380,-0.839987978843505
58139,53212dbf27,47.734924,-116.89981,2.0,3.0,1186.0,2017-10-12,2.0,1290.0,Post Falls,160550005001,1380,-0.2631877660597722
58140,53212dbf27,47.734924,-116.89981,2.0,3.0,1186.0,2017-10-12,2.0,1270.0,Post Falls,160550005001,1380,-0.3290414889329685
58142,4ddaa66af0,47.72278,-116.89255,2.0,3.0,1168.0,2017-10-12,2.0,1125.0,Post Falls,160550006012,1380,-0.839987978843505
58144,bb0fdc1f24,47.72278,-116.89255,1.0,2.0,1018.0,2017-10-12,2.0,1000.0,Post Falls,160550006012,1380,-1.3363907680469174
58145,330dfab0c6,47.72278,-116.89255,2.0,2.0,1252.0,2017-10-12,2.0,1125.0,Post Falls,160550006012,1380,-0.839987978843505
58146,349f56322c,43.62094,-116.62344,2.0,3.0,1170.0,2018-04-26,2.0,1120.0,Caldwell,160270210021,1576,-0.8587610723131999
58147,349f56322c,43.62094,-116.62344,2.0,3.0,1170.0,2018-04-26,2.0,1100.0,Caldwell,160270210021,1576,-0.934701010004234
58148,be1f03eb99,47.7332,-116.902466,2.0,2.0,1025.0,2018-04-19,2.0,1050.0,Post Falls,160550005001,1569,-1.130762058917227
58149,603e965ca5,43.613038200000005,-116.6708623,2.0,3.0,1173.0,2019-06-07,2.0,1450.0,Caldwell,160270210011,1983,0.2295833533666138
58150,77f8e9742d,43.6697342,-116.6315714,2.5,4.0,2136.0,2019-06-07,2.0,1650.0,Caldwell,160270211001,1983,0.7741529813018352
58152,849e09e91a,43.6136896,-116.6765748,2.0,3.0,1235.0,2019-06-09,2.0,1495.0,Caldwell,160270210011,1985,0.3583912485317196
58153,5eb9d7fe07,43.6378936,-116.6591512,2.0,3.0,1650.0,2019-06-09,2.0,1350.0,Caldwell,160270217001,1985,-0.07158420303606547
58154,d06ae693f9,43.63827020000001,-116.7033888,2.0,3.0,1012.0,2019-06-09,2.0,1195.0,Caldwell,160270217002,1985,-0.5855843143204754
58155,1148e31e1a,43.6226967,-116.6716078,2.5,4.0,2233.0,2019-06-10,2.0,1800.0,Caldwell,160270210011,1986,1.1408669990665874
58157,e12e0895f2,43.6725,-116.7219,2.0,3.0,1838.0,2019-06-11,2.0,1795.0,Caldwell,160270218002,1987,1.129143618724513
58159,a86501b1a6,42.55903,-114.472,1.0,3.0,2500.0,2016-02-04,1.0,1000.0,Twin Falls,160830011001,764,-1.3363907680469174
58162,e52c0587b7,43.48694,-111.9687,2.0,3.0,1394.0,2016-04-14,2.0,1095.0,Ammon,160199705011,834,-0.9539017380453936
58163,194a7b697c,43.678575,-116.28555,2.0,4.0,1301.0,2021-02-01,1.0,1850.0,Boise,160010102231,2588,1.2563414146519605
58164,194a7b697c,43.678575,-116.28555,2.0,4.0,1301.0,2021-02-01,1.0,1850.0,Boise,160010102231,2588,1.2563414146519605
58165,194a7b697c,43.678575,-116.28555,2.0,4.0,1301.0,2021-02-03,1.0,1850.0,Boise,160010102231,2590,1.2563414146519605
58166,194a7b697c,43.678575,-116.28555,2.0,4.0,1301.0,2021-02-04,1.0,1850.0,Boise,160010102231,2591,1.2563414146519605
58167,194a7b697c,43.678575,-116.28555,2.0,4.0,1301.0,2021-02-05,1.0,1895.0,Boise,160010102231,2592,1.3576305958237362
58168,194a7b697c,43.678575,-116.28555,2.0,4.0,1301.0,2021-02-08,1.0,1895.0,Boise,160010102231,2595,1.3576305958237362
58169,194a7b697c,43.678575,-116.28555,2.0,4.0,1301.0,2021-02-09,1.0,1895.0,Boise,160010102231,2596,1.3576305958237362
58170,194a7b697c,43.678575,-116.28555,2.0,4.0,1301.0,2021-02-10,1.0,1895.0,Boise,160010102231,2597,1.3576305958237362
58171,194a7b697c,43.678575,-116.28555,2.0,4.0,1301.0,2021-02-11,1.0,1895.0,Boise,160010102231,2598,1.3576305958237362
58172,194a7b697c,43.678575,-116.28555,2.0,4.0,1301.0,2021-02-12,1.0,1895.0,Boise,160010102231,2599,1.3576305958237362
58173,194a7b697c,43.678575,-116.28555,2.0,4.0,1301.0,2021-02-18,1.0,1895.0,Boise,160010102231,2605,1.3576305958237362
58174,194a7b697c,43.678575,-116.28555,2.0,4.0,1301.0,2021-02-19,1.0,1895.0,Boise,160010102231,2606,1.3576305958237362
58175,194a7b697c,43.678575,-116.28555,2.0,4.0,1301.0,2021-02-22,1.0,1895.0,Boise,160010102231,2609,1.3576305958237362
58176,194a7b697c,43.678575,-116.28555,2.0,4.0,1301.0,2021-02-23,1.0,1895.0,Boise,160010102231,2610,1.3576305958237362
58183,9805b5861b,43.548148,-116.139493,2.0,2.0,961.0,2021-02-01,1.0,1250.0,Boise,160010105031,2588,-0.3959405525482877
58184,86684937aa,43.61713,-116.315546,2.0,2.0,880.0,2021-02-01,1.0,1195.0,Boise,160010023102,2588,-0.5855843143204754
58185,fca5fe52c8,43.612338,-116.308293,2.0,2.0,1000.0,2021-02-01,1.0,1050.0,Boise,160010023131,2588,-1.130762058917227
58186,fca5fe52c8,43.612338,-116.308293,2.0,2.0,1000.0,2021-02-02,1.0,1050.0,Boise,160010023131,2589,-1.130762058917227
58187,fca5fe52c8,43.612338,-116.308293,2.0,2.0,1000.0,2021-02-03,1.0,1050.0,Boise,160010023131,2590,-1.130762058917227
58188,532aea07cc,43.616692,-116.264439,2.0,2.0,1000.0,2021-02-01,1.0,1195.0,Boise,160010012023,2588,-0.5855843143204754
58189,532aea07cc,43.616692,-116.264439,2.0,2.0,1000.0,2021-02-02,1.0,1195.0,Boise,160010012023,2589,-0.5855843143204754
58190,a1b6b37eb3,43.547233,-116.139363,2.0,3.0,1275.0,2021-02-01,1.0,1510.0,Boise,160010105031,2588,0.4004669974881545
58191,a1b6b37eb3,43.547233,-116.139363,2.0,3.0,1275.0,2021-02-03,1.0,1510.0,Boise,160010105031,2590,0.4004669974881545
58192,a1b6b37eb3,43.547233,-116.139363,2.0,3.0,1275.0,2021-02-02,1.0,1510.0,Boise,160010105031,2589,0.4004669974881545
58198,ef85cd9a8e,43.659017,-116.262103,2.0,2.0,1000.0,2021-02-01,1.0,1025.0,Boise,160010003042,2588,-1.232322455541035
58199,ef85cd9a8e,43.659017,-116.262103,2.0,2.0,1000.0,2021-02-02,1.0,1025.0,Boise,160010003042,2589,-1.232322455541035
58200,ef85cd9a8e,43.659017,-116.262103,2.0,2.0,1000.0,2021-02-03,1.0,1025.0,Boise,160010003042,2590,-1.232322455541035
58201,ef85cd9a8e,43.659017,-116.262103,2.0,2.0,1000.0,2021-02-04,1.0,1025.0,Boise,160010003042,2591,-1.232322455541035
58202,ef85cd9a8e,43.659017,-116.262103,2.0,2.0,1000.0,2021-02-05,1.0,1025.0,Boise,160010003042,2592,-1.232322455541035
58203,ef85cd9a8e,43.659017,-116.262103,2.0,2.0,1000.0,2021-02-08,1.0,1025.0,Boise,160010003042,2595,-1.232322455541035
58204,ef85cd9a8e,43.659017,-116.262103,2.0,2.0,1000.0,2021-02-09,1.0,1025.0,Boise,160010003042,2596,-1.232322455541035
58205,ef85cd9a8e,43.659017,-116.262103,2.0,2.0,1000.0,2021-02-10,1.0,1025.0,Boise,160010003042,2597,-1.232322455541035
58206,11864e6c7d,43.5451,-116.30911,3.0,4.0,1869.0,2021-02-01,1.0,1995.0,Boise,160010104021,2588,1.5743648516045192
58207,11864e6c7d,43.5451,-116.30911,3.0,4.0,1869.0,2021-02-01,1.0,1995.0,Boise,160010104021,2588,1.5743648516045192
58208,11864e6c7d,43.5451,-116.30911,3.0,4.0,1869.0,2021-02-02,1.0,1995.0,Boise,160010104021,2589,1.5743648516045192
58209,11864e6c7d,43.5451,-116.30911,3.0,4.0,1869.0,2021-02-03,1.0,1995.0,Boise,160010104021,2590,1.5743648516045192
58210,11864e6c7d,43.5451,-116.30911,3.0,4.0,1869.0,2021-02-04,1.0,1995.0,Boise,160010104021,2591,1.5743648516045192
58211,11864e6c7d,43.5451,-116.30911,3.0,4.0,1869.0,2021-02-05,1.0,1995.0,Boise,160010104021,2592,1.5743648516045192
58220,95bdcb3eef,43.543987,-116.287102,3.0,5.0,1682.0,2021-02-02,1.0,1850.0,Boise,160010104021,2589,1.2563414146519605
58221,95bdcb3eef,43.543987,-116.287102,3.0,5.0,1682.0,2021-02-03,1.0,1850.0,Boise,160010104021,2590,1.2563414146519605
58222,7334aabf58,43.607969,-116.173097,2.0,3.0,1462.0,2021-02-02,1.0,2850.0,Boise,160010007011,2589,3.0775901337808977
58223,7334aabf58,43.607969,-116.173097,2.0,3.0,1462.0,2021-02-17,1.0,2750.0,Boise,160010007011,2604,2.92705439890311
58224,ea31f6de7e,43.606512,-116.176994,2.0,2.0,1127.0,2021-02-02,1.0,2800.0,Boise,160010007011,2589,3.002994336594148
58227,3f54e93af0,43.59612,-116.185518,1.0,1.0,848.0,2021-02-02,2.0,1205.0,Boise,160010008041,2589,-0.550462840108145
58228,8d9490628c,43.59612,-116.185518,2.0,3.0,1646.0,2021-02-02,2.0,1800.0,Boise,160010008041,2589,1.1408669990665874
58229,8d9490628c,43.59612,-116.185518,2.0,3.0,1646.0,2021-02-17,2.0,1790.0,Boise,160010008041,2604,1.1173875371396975
58230,5a44632fc9,43.59612,-116.185518,1.0,1.0,769.0,2021-02-17,2.0,1225.0,Boise,160010008041,2604,-0.48108592349231905
58232,2c4fca1133,43.611443,-116.202284,1.0,0.0,640.0,2021-02-02,2.0,1719.0,Boise,160010001002,2589,0.9468124022340751
58233,ab04497e8a,43.611443,-116.202284,1.0,2.0,850.0,2021-02-02,2.0,1873.0,Boise,160010001002,2589,1.3084155167561915
58234,0af1bf37e8,43.611443,-116.202284,2.0,2.0,825.0,2021-02-02,2.0,1928.0,Boise,160010001002,2589,1.4303921378019473
58235,8748cc9648,43.591323,-116.172603,1.0,1.0,703.0,2021-02-02,2.0,1371.0,Boise,160010008042,2589,-0.006529179054389577
58236,8748cc9648,43.591323,-116.172603,1.0,1.0,703.0,2021-02-17,2.0,1361.0,Boise,160010008042,2604,-0.03738255634383061
58237,69107d511e,43.591323,-116.172603,1.0,1.0,806.0,2021-02-02,2.0,1479.0,Boise,160010008042,2589,0.3130425660503212
58239,611f38d55c,43.543449,-116.15147,1.0,2.0,967.0,2021-02-02,2.0,1386.0,Boise,160010105031,2589,0.03933147493289604
58240,f4f06f3016,43.543449,-116.15147,2.0,2.0,1007.0,2021-02-02,2.0,1551.0,Boise,160010105031,2589,0.51337584291704
58241,df9829809f,43.543449,-116.15147,2.0,3.0,1176.0,2021-02-02,2.0,1518.0,Boise,160010105031,2589,0.42273681160516036
58242,9e2db3beb7,43.543449,-116.15147,1.0,2.0,941.0,2021-02-17,2.0,1455.0,Boise,160010105031,2604,0.24409129373573826
58243,cb6b1e7df2,43.543449,-116.15147,2.0,2.0,1033.0,2021-02-17,2.0,1572.0,Boise,160010105031,2604,0.570056558142649
58244,b9979e5f70,43.543449,-116.15147,2.0,3.0,1150.0,2021-02-17,2.0,1723.0,Boise,160010105031,2604,0.956607996453071
58245,c60d675060,43.568106,-116.12126,2.0,2.0,1055.0,2021-02-01,3.0,1550.0,Boise,160010101001,2588,0.5106576535190744
58246,c60d675060,43.568106,-116.12126,2.0,2.0,1055.0,2021-02-11,3.0,1550.0,Boise,160010101001,2598,0.5106576535190744
58248,888382a78a,43.618406,-116.304977,3.0,2.0,1136.0,2021-02-02,3.0,1495.0,Boise,160010023131,2589,0.3583912485317196
58250,8a5a140810,43.60743,-116.189481,2.0,2.0,985.0,2021-02-01,2.0,1400.0,Boise,160010007013,2588,0.08168914318542979
58251,11d60fbf01,43.625587,-116.225054,3.0,3.0,1645.0,2021-02-01,1.0,2900.0,Boise,160010004004,2588,3.1508885467753323
58252,0bdef460ee,43.60432,-116.236928,1.0,1.0,420.0,2021-02-01,1.0,1195.0,Boise,160010014001,2588,-0.5855843143204754
58253,0bdef460ee,43.60432,-116.236928,1.0,1.0,420.0,2021-02-12,1.0,1195.0,Boise,160010014001,2599,-0.5855843143204754
58254,40a97d497c,43.572749,-116.15753,1.0,3.0,1036.0,2021-02-01,1.0,1495.0,Boise,160010008033,2588,0.3583912485317196
58255,40a97d497c,43.572749,-116.15753,1.0,3.0,1036.0,2021-02-17,1.0,1495.0,Boise,160010008033,2604,0.3583912485317196
58261,ba9dcb6100,43.614577,-116.199833,1.0,1.0,544.0,2021-02-01,2.0,1350.0,Boise,160010001002,2588,-0.07158420303606547
58262,ba9dcb6100,43.614577,-116.199833,1.0,1.0,544.0,2021-02-17,2.0,1350.0,Boise,160010001002,2604,-0.07158420303606547
58263,c4e45b96dc,43.623986,-116.230195,1.0,1.0,780.0,2021-02-02,2.0,1574.0,Boise,160010004002,2589,0.5754151761759918
58264,c4e45b96dc,43.623986,-116.230195,1.0,1.0,780.0,2021-02-02,2.0,1599.0,Boise,160010004002,2589,0.6418292910430865
58265,c4e45b96dc,43.623986,-116.230195,1.0,1.0,780.0,2021-02-17,2.0,1459.0,Boise,160010004002,2604,0.25566179521154214
58266,c4e45b96dc,43.623986,-116.230195,1.0,1.0,780.0,2021-02-17,2.0,1467.0,Boise,160010004002,2604,0.2787079361124161
